"df","AICc"
5.64275133348771,1430.08650761467
5.18929393256385,1469.33320682634
7.32330704016693,1425.91318690165
5.82251662308377,581.013600989977
10.6750382870813,1409.58528274789
6.8330319002711,1415.04431556325
